KCNA10	1	ENSG00000143105
KCNA2	1	ENSG00000177301
KCNA3	1	ENSG00000177272
KCNA4	11	ENSG00000182255
KCNA5	12	ENSG00000130037
KCNA6	12	ENSG00000151079
KCNA7	19	ENSG00000104848
KCNAB1	3	ENSG00000169282
KCNAB2	1	ENSG00000069424
KCNAB3	17	ENSG00000170049
KCNB1	20	ENSG00000158445
KCNB2	8	ENSG00000182674
KCNC1	11	ENSG00000129159
KCNC2	12	ENSG00000166006
KCNC3	19	ENSG00000131398
KCNC4	1	ENSG00000116396
KCND1	X	ENSG00000102057
KCND2	7	ENSG00000184408
KCND3	1	ENSG00000171385
KCNE1	21	ENSG00000180509
KCNE2	21	ENSG00000159197
KCNE3	11	ENSG00000175538
KCNE4	2	ENSG00000152049
KCNE5	X	ENSG00000176076
KCNF1	2	ENSG00000162975
KCNG1	20	ENSG00000026559
KCNG2	18	ENSG00000178342
KCNG3	2	ENSG00000171126
KCNG4	16	ENSG00000168418
KCNH1	1	ENSG00000143473
KCNH2	7	ENSG00000055118
KCNH3	12	ENSG00000135519
KCNH4	17	ENSG00000089558
KCNH5	14	ENSG00000140015
KCNH6	17	ENSG00000173826
KCNH7	2	ENSG00000184611
KCNH8	3	ENSG00000183960
KCNIP1	5	ENSG00000182132
KCNIP2	10	ENSG00000120049
KCNIP3	2	ENSG00000115041
KCNIP4	4	ENSG00000185774
KCNJ1	11	ENSG00000151704
KCNJ10	1	ENSG00000177807
KCNJ11	11	ENSG00000187486
KCNJ12	17	ENSG00000184185
KCNJ13	2	ENSG00000115474
KCNJ14	19	ENSG00000182324
KCNJ15	21	ENSG00000157551
KCNJ16	17	ENSG00000153822
KCNJ18	17	ENSG00000260458
KCNJ2	17	ENSG00000123700
KCNJ3	2	ENSG00000162989
KCNJ4	22	ENSG00000168135
KCNJ5	11	ENSG00000120457
KCNJ6	21	ENSG00000157542
KCNJ8	12	ENSG00000121361
KCNJ9	1	ENSG00000162728
KCNK1	1	ENSG00000135750
KCNK10	14	ENSG00000100433
KCNK12	2	ENSG00000184261
KCNK13	14	ENSG00000152315
KCNK15	20	ENSG00000124249
KCNK16	6	ENSG00000095981
KCNK17	6	ENSG00000124780
KCNK18	10	ENSG00000186795
KCNK2	1	ENSG00000082482
KCNK3	2	ENSG00000171303
KCNK4	11	ENSG00000182450
KCNK5	6	ENSG00000164626
KCNK6	19	ENSG00000099337
KCNK7	11	ENSG00000173338
KCNK9	8	ENSG00000169427
KCNMA1	10	ENSG00000156113
KCNMB1	5	ENSG00000145936
KCNMB2	3	ENSG00000197584
KCNMB3	3	ENSG00000171121
KCNMB4	12	ENSG00000135643
KCNN1	19	ENSG00000105642
KCNN2	5	ENSG00000080709
KCNN3	1	ENSG00000143603
KCNN4	19	ENSG00000104783
KCNQ1	11	ENSG00000053918
KCNQ2	20	ENSG00000075043
KCNQ3	8	ENSG00000184156
KCNQ4	1	ENSG00000117013
KCNQ5	6	ENSG00000185760
KCNRG	13	ENSG00000198553
KCNS1	20	ENSG00000124134
KCNS2	8	ENSG00000156486
KCNS3	2	ENSG00000170745
KCNT1	9	ENSG00000107147
KCNT2	1	ENSG00000162687
KCNU1	8	ENSG00000215262
KCNV1	8	ENSG00000164794
KCNV2	9	ENSG00000168263
KCP	7	ENSG00000135253
KCTD1	18	ENSG00000134504
KCTD10	12	ENSG00000110906
KCTD11	17	ENSG00000213859
KCTD12	13	ENSG00000178695
KCTD13	16	ENSG00000174943
KCTD14	11	ENSG00000151364
KCTD15	19	ENSG00000153885
KCTD16	5	ENSG00000183775
KCTD17	22	ENSG00000100379
KCTD18	2	ENSG00000155729
KCTD19	16	ENSG00000168676
KCTD2	17	ENSG00000180901
KCTD20	6	ENSG00000112078
KCTD21	11	ENSG00000188997
KCTD3	1	ENSG00000136636
KCTD4	13	ENSG00000180332
KCTD5	16	ENSG00000167977
KCTD6	3	ENSG00000168301
KCTD7	7	ENSG00000243335
KCTD8	4	ENSG00000183783
KCTD9	8	ENSG00000104756
KDELC1	13	ENSG00000134901
KDELC2	11	ENSG00000178202
KDELR1	19	ENSG00000105438
KDELR2	7	ENSG00000136240
KDELR3	22	ENSG00000100196
KDF1	1	ENSG00000175707
KDM1A	1	ENSG00000004487
KDM1B	6	ENSG00000165097
KDM2A	11	ENSG00000173120
KDM2B	12	ENSG00000089094
KDM3A	2	ENSG00000115548
KDM3B	5	ENSG00000120733
KDM4A	1	ENSG00000066135
KDM4B	19	ENSG00000127663
KDM4C	9	ENSG00000107077
KDM4D	11	ENSG00000186280
KDM4E	11	ENSG00000235268
KDM5A	12	ENSG00000073614
KDM5B	1	ENSG00000117139
KDM5C	X	ENSG00000126012
KDM5D	Y	ENSG00000012817
KDM6A	X	ENSG00000147050
KDM6B	17	ENSG00000132510
KDM7A	7	ENSG00000006459
KDM8	16	ENSG00000155666
KDR	4	ENSG00000128052
KDSR	18	ENSG00000119537
KEAP1	19	ENSG00000079999
KEL	7	ENSG00000197993
KERA	12	ENSG00000139330
KHDC1	6	ENSG00000135314
KHDC1L	6	ENSG00000256980
KHDC3L	6	ENSG00000203908
KHDRBS1	1	ENSG00000121774
KHDRBS2	6	ENSG00000112232
KHDRBS3	8	ENSG00000131773
KHK	2	ENSG00000138030
KHNYN	14	ENSG00000100441
KHSRP	19	ENSG00000088247
KIAA0040	1	ENSG00000235750
KIAA0100	17	ENSG00000007202
KIAA0101	15	ENSG00000166803
KIAA0141	5	ENSG00000081791
KIAA0196	8	ENSG00000164961
KIAA0226L	13	ENSG00000102445
KIAA0232	4	ENSG00000170871
KIAA0319	6	ENSG00000137261
KIAA0319L	1	ENSG00000142687
KIAA0355	19	ENSG00000166398
KIAA0368	9	ENSG00000136813
KIAA0391	14	ENSG00000100890
KIAA0408	6	ENSG00000189367
KIAA0430	16	ENSG00000166783
KIAA0513	16	ENSG00000135709
KIAA0556	16	ENSG00000047578
KIAA0586	14	ENSG00000100578
KIAA0753	17	ENSG00000198920
KIAA0825	5	ENSG00000185261
KIAA0895	7	ENSG00000164542
KIAA0895L	16	ENSG00000196123
KIAA0907	1	ENSG00000132680
KIAA0922	4	ENSG00000121210
KIAA0930	22	ENSG00000100364
KIAA1024	15	ENSG00000169330
KIAA1024L	5	ENSG00000186367
KIAA1033	12	ENSG00000136051
KIAA1107	1	ENSG00000069712
KIAA1109	4	ENSG00000138688
KIAA1143	3	ENSG00000163807
KIAA1147	7	ENSG00000257093
KIAA1161	9	ENSG00000164976
KIAA1191	5	ENSG00000122203
KIAA1210	X	ENSG00000250423
KIAA1211	4	ENSG00000109265
KIAA1211L	2	ENSG00000196872
KIAA1217	10	ENSG00000120549
KIAA1257	3	ENSG00000114656
KIAA1324	1	ENSG00000116299
KIAA1324L	7	ENSG00000164659
KIAA1328	18	ENSG00000150477
KIAA1429	8	ENSG00000164944
KIAA1456	8	ENSG00000250305
KIAA1462	10	ENSG00000165757
KIAA1468	18	ENSG00000134444
KIAA1522	1	ENSG00000162522
KIAA1524	3	ENSG00000163507
KIAA1549	7	ENSG00000122778
KIAA1549L	11	ENSG00000110427
KIAA1551	12	ENSG00000174718
KIAA1586	6	ENSG00000168116
KIAA1614	1	ENSG00000135835
KIAA1644	22	ENSG00000138944
KIAA1671	22	ENSG00000197077
KIAA1683	19	ENSG00000130518
KIAA1715	2	ENSG00000144320
KIAA1755	20	ENSG00000149633
KIAA1841	2	ENSG00000162929
KIAA1919	6	ENSG00000173214
KIAA1958	9	ENSG00000165185
KIAA2012	2	ENSG00000182329
KIAA2013	1	ENSG00000116685
KIAA2022	X	ENSG00000050030
KIAA2026	9	ENSG00000183354
KIDINS220	2	ENSG00000134313
KIF11	10	ENSG00000138160
KIF12	9	ENSG00000136883
KIF13A	6	ENSG00000137177
KIF13B	8	ENSG00000197892
KIF14	1	ENSG00000118193
KIF15	3	ENSG00000163808
KIF16B	20	ENSG00000089177
KIF17	1	ENSG00000117245
KIF18A	11	ENSG00000121621
KIF18B	17	ENSG00000186185
KIF19	17	ENSG00000196169
KIF1A	2	ENSG00000130294
KIF1B	1	ENSG00000054523
KIF1BP	10	ENSG00000198954
KIF1C	17	ENSG00000129250
KIF20A	5	ENSG00000112984
KIF20B	10	ENSG00000138182
KIF21A	12	ENSG00000139116
KIF21B	1	ENSG00000116852
KIF22	16	ENSG00000079616
KIF23	15	ENSG00000137807
KIF24	9	ENSG00000186638
KIF25	6	ENSG00000125337
KIF26A	14	ENSG00000066735
KIF26B	1	ENSG00000162849
KIF27	9	ENSG00000165115
KIF2A	5	ENSG00000068796
KIF2B	17	ENSG00000141200
KIF2C	1	ENSG00000142945
KIF3A	5	ENSG00000131437
KIF3B	20	ENSG00000101350
KIF3C	2	ENSG00000084731
KIF4A	X	ENSG00000090889
KIF4B	5	ENSG00000226650
KIF5A	12	ENSG00000155980
KIF5B	10	ENSG00000170759
KIF5C	2	ENSG00000168280
KIF6	6	ENSG00000164627
KIF7	15	ENSG00000166813
KIF9	3	ENSG00000088727
KIFAP3	1	ENSG00000075945
KIFC1	6	ENSG00000237649
KIFC2	8	ENSG00000167702
KIFC3	16	ENSG00000140859
KIN	10	ENSG00000151657
KIR2DL1	19	ENSG00000125498
KIR2DL3	19	ENSG00000243772
KIR2DL4	19	ENSG00000189013
KIR2DS4	19	ENSG00000221957
KIR3DL1	19	ENSG00000167633
KIR3DL2	19	ENSG00000240403
KIR3DL3	19	ENSG00000242019
KIR3DX1	19	ENSG00000104970
KIRREL	1	ENSG00000183853
KIRREL2	19	ENSG00000126259
KIRREL3	11	ENSG00000149571
KISS1	1	ENSG00000170498
KISS1R	19	ENSG00000116014
KIT	4	ENSG00000157404
KITLG	12	ENSG00000049130
KIZ	20	ENSG00000088970
KL	13	ENSG00000133116
KLB	4	ENSG00000134962
KLC1	14	ENSG00000126214
KLC2	11	ENSG00000174996
KLC3	19	ENSG00000104892
KLC4	6	ENSG00000137171
KLF1	19	ENSG00000105610
KLF10	8	ENSG00000155090
KLF11	2	ENSG00000172059
KLF12	13	ENSG00000118922
KLF13	15	ENSG00000169926
KLF14	7	ENSG00000266265
KLF15	3	ENSG00000163884
KLF16	19	ENSG00000129911
KLF17	1	ENSG00000171872
KLF18	1	ENSG00000283039
KLF2	19	ENSG00000127528
KLF3	4	ENSG00000109787
KLF4	9	ENSG00000136826
KLF5	13	ENSG00000102554
KLF6	10	ENSG00000067082
KLF7	2	ENSG00000118263
KLF8	X	ENSG00000102349
KLF9	9	ENSG00000119138
KLHDC1	14	ENSG00000197776
KLHDC10	7	ENSG00000128607
KLHDC2	14	ENSG00000165516
KLHDC3	6	ENSG00000124702
KLHDC4	16	ENSG00000104731
KLHDC7A	1	ENSG00000179023
KLHDC7B	22	ENSG00000130487
KLHDC8A	1	ENSG00000162873
KLHDC8B	3	ENSG00000185909
KLHDC9	1	ENSG00000162755
KLHL1	13	ENSG00000150361
KLHL10	17	ENSG00000161594
KLHL11	17	ENSG00000178502
KLHL12	1	ENSG00000117153
KLHL13	X	ENSG00000003096
KLHL14	18	ENSG00000197705
KLHL15	X	ENSG00000174010
KLHL17	1	ENSG00000187961
KLHL18	3	ENSG00000114648
KLHL2	4	ENSG00000109466
KLHL20	1	ENSG00000076321
KLHL21	1	ENSG00000162413
KLHL22	22	ENSG00000099910
KLHL23	2	ENSG00000213160
KLHL24	3	ENSG00000114796
KLHL25	15	ENSG00000183655
KLHL26	19	ENSG00000167487
KLHL28	14	ENSG00000179454
KLHL29	2	ENSG00000119771
KLHL3	5	ENSG00000146021
KLHL30	2	ENSG00000168427
KLHL31	6	ENSG00000124743
KLHL32	6	ENSG00000186231
KLHL33	14	ENSG00000185271
KLHL34	X	ENSG00000185915
KLHL35	11	ENSG00000149243
KLHL36	16	ENSG00000135686
KLHL38	8	ENSG00000175946
KLHL4	X	ENSG00000102271
KLHL40	3	ENSG00000157119
KLHL41	2	ENSG00000239474
KLHL42	12	ENSG00000087448
KLHL5	4	ENSG00000109790
KLHL6	3	ENSG00000172578
KLHL7	7	ENSG00000122550
KLHL8	4	ENSG00000145332
KLHL9	9	ENSG00000198642
KLK1	19	ENSG00000167748
KLK10	19	ENSG00000129451
KLK11	19	ENSG00000167757
KLK12	19	ENSG00000186474
KLK13	19	ENSG00000167759
KLK14	19	ENSG00000129437
KLK15	19	ENSG00000174562
KLK2	19	ENSG00000167751
KLK3	19	ENSG00000142515
KLK4	19	ENSG00000167749
KLK5	19	ENSG00000167754
KLK6	19	ENSG00000167755
KLK7	19	ENSG00000169035
KLK8	19	ENSG00000129455
KLK9	19	ENSG00000213022
KLKB1	4	ENSG00000164344
KLLN	10	ENSG00000227268
KLRB1	12	ENSG00000111796
KLRC1	12	ENSG00000134545
KLRC2	12	ENSG00000205809
KLRC3	12	ENSG00000205810
KLRC4	12	ENSG00000183542
KLRC4-KLRK1	12	ENSG00000255819
KLRD1	12	ENSG00000134539
KLRF1	12	ENSG00000150045
KLRF2	12	ENSG00000256797
KLRG1	12	ENSG00000139187
KLRG2	7	ENSG00000188883
KLRK1	12	ENSG00000213809
KMO	1	ENSG00000117009
KMT2A	11	ENSG00000118058
KMT2B	19	ENSG00000272333
KMT2C	7	ENSG00000055609
KMT2D	12	ENSG00000167548
KMT2E	7	ENSG00000005483
KNCN	1	ENSG00000162456
KNDC1	10	ENSG00000171798
KNG1	3	ENSG00000113889
KNOP1	16	ENSG00000103550
KNSTRN	15	ENSG00000128944
KNTC1	12	ENSG00000184445
KPNA1	3	ENSG00000114030
KPNA2	17	ENSG00000182481
KPNA3	13	ENSG00000102753
KPNA4	3	ENSG00000186432
KPNA5	6	ENSG00000196911
KPNA6	1	ENSG00000025800
KPNA7	7	ENSG00000185467
KPNB1	17	ENSG00000108424
KPRP	1	ENSG00000203786
KPTN	19	ENSG00000118162
KRAS	12	ENSG00000133703
KRBA1	7	ENSG00000133619
KRBA2	17	ENSG00000184619
KRBOX1	3	ENSG00000240747
KRBOX4	X	ENSG00000147121
KRCC1	2	ENSG00000172086
KREMEN1	22	ENSG00000183762
KREMEN2	16	ENSG00000131650
KRI1	19	ENSG00000129347
KRIT1	7	ENSG00000001631
KRR1	12	ENSG00000111615
KRT1	12	ENSG00000167768
KRT10	17	ENSG00000186395
KRT12	17	ENSG00000187242
KRT13	17	ENSG00000171401
KRT14	17	ENSG00000186847
KRT15	17	ENSG00000171346
KRT16	17	ENSG00000186832
KRT17	17	ENSG00000128422
KRT18	12	ENSG00000111057
KRT19	17	ENSG00000171345
KRT2	12	ENSG00000172867
KRT20	17	ENSG00000171431
KRT222	17	ENSG00000213424
KRT23	17	ENSG00000108244
KRT24	17	ENSG00000167916
KRT25	17	ENSG00000204897
KRT26	17	ENSG00000186393
KRT27	17	ENSG00000171446
KRT28	17	ENSG00000173908
KRT3	12	ENSG00000186442
KRT31	17	ENSG00000094796
KRT32	17	ENSG00000108759
KRT33A	17	ENSG00000006059
KRT33B	17	ENSG00000131738
KRT34	17	ENSG00000131737
KRT35	17	ENSG00000197079
KRT36	17	ENSG00000126337
KRT37	17	ENSG00000108417
KRT38	17	ENSG00000171360
KRT39	17	ENSG00000196859
KRT4	12	ENSG00000170477
KRT40	17	ENSG00000204889
KRT5	12	ENSG00000186081
KRT6A	12	ENSG00000205420
KRT6B	12	ENSG00000185479
KRT6C	12	ENSG00000170465
KRT7	12	ENSG00000135480
KRT71	12	ENSG00000139648
KRT72	12	ENSG00000170486
KRT73	12	ENSG00000186049
KRT74	12	ENSG00000170484
KRT75	12	ENSG00000170454
KRT76	12	ENSG00000185069
KRT77	12	ENSG00000189182
KRT78	12	ENSG00000170423
KRT79	12	ENSG00000185640
KRT8	12	ENSG00000170421
KRT80	12	ENSG00000167767
KRT81	12	ENSG00000205426
KRT82	12	ENSG00000161850
KRT83	12	ENSG00000170523
KRT84	12	ENSG00000161849
KRT85	12	ENSG00000135443
KRT86	12	ENSG00000170442
KRT9	17	ENSG00000171403
KRTAP1-1	17	ENSG00000188581
KRTAP1-3	17	ENSG00000221880
KRTAP1-4	17	ENSG00000204887
KRTAP1-5	17	ENSG00000221852
KRTAP10-1	21	ENSG00000215455
KRTAP10-10	21	ENSG00000221859
KRTAP10-11	21	ENSG00000243489
KRTAP10-12	21	ENSG00000189169
KRTAP10-2	21	ENSG00000205445
KRTAP10-3	21	ENSG00000212935
KRTAP10-4	21	ENSG00000215454
KRTAP10-5	21	ENSG00000241123
KRTAP10-6	21	ENSG00000188155
KRTAP10-7	21	ENSG00000272804
KRTAP10-8	21	ENSG00000187766
KRTAP10-9	21	ENSG00000221837
KRTAP11-1	21	ENSG00000182591
KRTAP12-1	21	ENSG00000187175
KRTAP12-2	21	ENSG00000221864
KRTAP12-3	21	ENSG00000205439
KRTAP12-4	21	ENSG00000212933
KRTAP13-1	21	ENSG00000198390
KRTAP13-2	21	ENSG00000182816
KRTAP13-3	21	ENSG00000240432
KRTAP13-4	21	ENSG00000186971
KRTAP15-1	21	ENSG00000186970
KRTAP16-1	17	ENSG00000212657
KRTAP17-1	17	ENSG00000186860
KRTAP19-1	21	ENSG00000184351
KRTAP19-2	21	ENSG00000186965
KRTAP19-3	21	ENSG00000244025
KRTAP19-4	21	ENSG00000186967
KRTAP19-5	21	ENSG00000186977
KRTAP19-6	21	ENSG00000186925
KRTAP19-7	21	ENSG00000244362
KRTAP19-8	21	ENSG00000206102
KRTAP2-1	17	ENSG00000212725
KRTAP2-2	17	ENSG00000214518
KRTAP2-3	17	ENSG00000212724
KRTAP2-4	17	ENSG00000213417
KRTAP20-1	21	ENSG00000244624
KRTAP20-2	21	ENSG00000184032
KRTAP20-3	21	ENSG00000206104
KRTAP20-4	21	ENSG00000206105
KRTAP21-1	21	ENSG00000187005
KRTAP21-2	21	ENSG00000187026
KRTAP21-3	21	ENSG00000231068
KRTAP22-1	21	ENSG00000186924
KRTAP22-2	21	ENSG00000206106
KRTAP23-1	21	ENSG00000186980
KRTAP24-1	21	ENSG00000188694
KRTAP25-1	21	ENSG00000232263
KRTAP26-1	21	ENSG00000197683
KRTAP27-1	21	ENSG00000206107
KRTAP29-1	17	ENSG00000212658
KRTAP3-1	17	ENSG00000212901
KRTAP3-2	17	ENSG00000212900
KRTAP3-3	17	ENSG00000212899
KRTAP4-1	17	ENSG00000198443
KRTAP4-11	17	ENSG00000212721
KRTAP4-12	17	ENSG00000213416
KRTAP4-16P	17	ENSG00000241241
KRTAP4-2	17	ENSG00000244537
KRTAP4-3	17	ENSG00000196156
KRTAP4-4	17	ENSG00000171396
KRTAP4-5	17	ENSG00000198271
KRTAP4-6	17	ENSG00000198090
KRTAP4-7	17	ENSG00000240871
KRTAP4-8	17	ENSG00000204880
KRTAP4-9	17	ENSG00000212722
KRTAP5-1	11	ENSG00000205869
KRTAP5-10	11	ENSG00000204572
KRTAP5-11	11	ENSG00000204571
KRTAP5-2	11	ENSG00000205867
KRTAP5-3	11	ENSG00000196224
KRTAP5-4	11	ENSG00000241598
KRTAP5-5	11	ENSG00000185940
KRTAP5-6	11	ENSG00000205864
KRTAP5-7	11	ENSG00000244411
KRTAP5-8	11	ENSG00000241233
KRTAP5-9	11	ENSG00000254997
KRTAP6-1	21	ENSG00000184724
KRTAP6-2	21	ENSG00000186930
KRTAP6-3	21	ENSG00000212938
KRTAP7-1	21	ENSG00000274749
KRTAP8-1	21	ENSG00000183640
KRTAP9-1	17	ENSG00000240542
KRTAP9-2	17	ENSG00000239886
KRTAP9-3	17	ENSG00000204873
KRTAP9-4	17	ENSG00000241595
KRTAP9-6	17	ENSG00000212659
KRTAP9-7	17	ENSG00000180386
KRTAP9-8	17	ENSG00000187272
KRTAP9-9	17	ENSG00000198083
KRTCAP2	1	ENSG00000163463
KRTCAP3	2	ENSG00000157992
KRTDAP	19	ENSG00000188508
KSR1	17	ENSG00000141068
KSR2	12	ENSG00000171435
KTI12	1	ENSG00000198841
KTN1	14	ENSG00000126777
KXD1	19	ENSG00000105700
KY	3	ENSG00000174611
KYNU	2	ENSG00000115919
L1CAM	X	ENSG00000198910
L1TD1	1	ENSG00000240563
L2HGDH	14	ENSG00000087299
L34079.2	19	ENSG00000268361
L3HYPDH	14	ENSG00000126790
L3MBTL1	20	ENSG00000185513
L3MBTL2	22	ENSG00000100395
L3MBTL3	6	ENSG00000198945
L3MBTL4	18	ENSG00000154655
LA16c-306E5.2	16	ENSG00000262621
LA16c-380H5.3	16	ENSG00000270168
LA16c-431H6.6	16	ENSG00000261732
LACC1	13	ENSG00000179630
LACE1	6	ENSG00000135537
LACRT	12	ENSG00000135413
LACTB	15	ENSG00000103642
LACTB2	8	ENSG00000147592
LACTBL1	1	ENSG00000215906
LAD1	1	ENSG00000159166
LAG3	12	ENSG00000089692
LAGE3	X	ENSG00000196976
LAIR1	19	ENSG00000167613
LAIR2	19	ENSG00000167618
LALBA	12	ENSG00000167531
LAMA1	18	ENSG00000101680
LAMA2	6	ENSG00000196569
LAMA3	18	ENSG00000053747
LAMA4	6	ENSG00000112769
LAMA5	20	ENSG00000130702
LAMB1	7	ENSG00000091136
LAMB2	3	ENSG00000172037
LAMB3	1	ENSG00000196878
LAMB4	7	ENSG00000091128
LAMC1	1	ENSG00000135862
LAMC2	1	ENSG00000058085
LAMC3	9	ENSG00000050555
LAMP1	13	ENSG00000185896
LAMP2	X	ENSG00000005893
LAMP3	3	ENSG00000078081
LAMP5	20	ENSG00000125869
LAMTOR1	11	ENSG00000149357
LAMTOR2	1	ENSG00000116586
LAMTOR3	4	ENSG00000109270
LAMTOR4	7	ENSG00000188186
LAMTOR5	1	ENSG00000134248
LANCL1	2	ENSG00000115365
LANCL2	7	ENSG00000132434
LANCL3	X	ENSG00000147036
LAP3	4	ENSG00000002549
LAPTM4A	2	ENSG00000068697
LAPTM4B	8	ENSG00000104341
LAPTM5	1	ENSG00000162511
LARGE	22	ENSG00000133424
LARP1	5	ENSG00000155506
LARP1B	4	ENSG00000138709
LARP4	12	ENSG00000161813
LARP4B	10	ENSG00000107929
LARP6	15	ENSG00000166173
LARP7	4	ENSG00000174720
LARS	5	ENSG00000133706
LARS2	3	ENSG00000011376
LAS1L	X	ENSG00000001497
LASP1	17	ENSG00000002834
LAT	16	ENSG00000213658
LAT2	7	ENSG00000086730
LATS1	6	ENSG00000131023
LATS2	13	ENSG00000150457
LAX1	1	ENSG00000122188
LAYN	11	ENSG00000204381
LBH	2	ENSG00000213626
LBHD1	11	ENSG00000162194
LBP	20	ENSG00000129988
LBR	1	ENSG00000143815
LBX1	10	ENSG00000138136
LBX2	2	ENSG00000179528
LCA5	6	ENSG00000135338
LCA5L	21	ENSG00000157578
LCAT	16	ENSG00000213398
LCE1A	1	ENSG00000186844
LCE1B	1	ENSG00000196734
LCE1C	1	ENSG00000197084
LCE1D	1	ENSG00000172155
LCE1E	1	ENSG00000186226
LCE1F	1	ENSG00000240386
LCE2A	1	ENSG00000187173
LCE2B	1	ENSG00000159455
LCE2C	1	ENSG00000187180
LCE2D	1	ENSG00000187223
LCE3A	1	ENSG00000185962
LCE3B	1	ENSG00000187238
LCE3C	1	ENSG00000244057
LCE3D	1	ENSG00000163202
LCE3E	1	ENSG00000185966
LCE4A	1	ENSG00000187170
LCE5A	1	ENSG00000186207
LCE6A	1	ENSG00000235942
LCK	1	ENSG00000182866
LCLAT1	2	ENSG00000172954
LCMT1	16	ENSG00000205629
LCMT2	15	ENSG00000168806
LCN1	9	ENSG00000160349
LCN10	9	ENSG00000187922
LCN12	9	ENSG00000184925
LCN15	9	ENSG00000177984
LCN2	9	ENSG00000148346
LCN6	9	ENSG00000267206
LCN8	9	ENSG00000204001
LCN9	9	ENSG00000148386
LCNL1	9	ENSG00000214402
LCOR	10	ENSG00000196233
LCORL	4	ENSG00000178177
LCP1	13	ENSG00000136167
LCP2	5	ENSG00000043462
LCT	2	ENSG00000115850
LCTL	15	ENSG00000188501
LDAH	2	ENSG00000118961
LDB1	10	ENSG00000198728
LDB2	4	ENSG00000169744
LDB3	10	ENSG00000122367
LDHA	11	ENSG00000134333
LDHAL6A	11	ENSG00000166800
LDHAL6B	15	ENSG00000171989
LDHB	12	ENSG00000111716
LDHC	11	ENSG00000166796
LDHD	16	ENSG00000166816
LDLR	19	ENSG00000130164
LDLRAD1	1	ENSG00000203985
LDLRAD2	1	ENSG00000187942
LDLRAD3	11	ENSG00000179241
LDLRAD4	18	ENSG00000168675
LDLRAP1	1	ENSG00000157978
LDOC1	X	ENSG00000182195
LDOC1L	22	ENSG00000188636
LEAP2	5	ENSG00000164406
LECT1	13	ENSG00000136110
LECT2	5	ENSG00000145826
LEF1	4	ENSG00000138795
LEFTY1	1	ENSG00000243709
LEFTY2	1	ENSG00000143768
LEKR1	3	ENSG00000197980
LELP1	1	ENSG00000203784
LEMD1	1	ENSG00000186007
LEMD2	6	ENSG00000161904
LEMD3	12	ENSG00000174106
LENEP	1	ENSG00000163352
LENG1	19	ENSG00000105617
LENG8	19	ENSG00000167615
LENG9	19	ENSG00000275183
LEO1	15	ENSG00000166477
LEP	7	ENSG00000174697
LEPR	1	ENSG00000116678
LEPROT	1	ENSG00000213625
LEPROTL1	8	ENSG00000104660
LETM1	4	ENSG00000168924
LETM2	8	ENSG00000165046
LETMD1	12	ENSG00000050426
LEUTX	19	ENSG00000213921
LEXM	1	ENSG00000162398
LFNG	7	ENSG00000106003
LGALS1	22	ENSG00000100097
LGALS12	11	ENSG00000133317
LGALS13	19	ENSG00000105198
LGALS14	19	ENSG00000006659
LGALS16	19	ENSG00000249861
LGALS2	22	ENSG00000100079
LGALS3	14	ENSG00000131981
LGALS3BP	17	ENSG00000108679
LGALS4	19	ENSG00000171747
LGALS7	19	ENSG00000205076
LGALS7B	19	ENSG00000178934
LGALS8	1	ENSG00000116977
LGALS9	17	ENSG00000168961
LGALS9B	17	ENSG00000170298
LGALS9C	17	ENSG00000171916
LGALSL	2	ENSG00000119862
LGI1	10	ENSG00000108231
LGI2	4	ENSG00000153012
LGI3	8	ENSG00000168481
LGI4	19	ENSG00000153902
LGMN	14	ENSG00000100600
LGR4	11	ENSG00000205213
LGR5	12	ENSG00000139292
LGR6	1	ENSG00000133067
LGSN	6	ENSG00000146166
LHB	19	ENSG00000104826
LHCGR	2	ENSG00000138039
LHFP	13	ENSG00000183722
LHFPL1	X	ENSG00000182508
LHFPL2	5	ENSG00000145685
LHFPL3	7	ENSG00000187416
LHFPL4	3	ENSG00000156959
LHFPL5	6	ENSG00000197753
LHPP	10	ENSG00000107902
LHX1	17	ENSG00000273706
LHX2	9	ENSG00000106689
LHX3	9	ENSG00000107187
LHX4	1	ENSG00000121454
LHX5	12	ENSG00000089116
LHX6	9	ENSG00000106852
LHX8	1	ENSG00000162624
LHX9	1	ENSG00000143355
LIAS	4	ENSG00000121897
LIF	22	ENSG00000128342
LIFR	5	ENSG00000113594
LIG1	19	ENSG00000105486
LIG3	17	ENSG00000005156
LIG4	13	ENSG00000174405
LILRA1	19	ENSG00000104974
LILRA2	19	ENSG00000239998
LILRA4	19	ENSG00000239961
LILRA5	19	ENSG00000187116
LILRA6	19	ENSG00000244482
LILRB1	19	ENSG00000104972
LILRB2	19	ENSG00000131042
LILRB3	19	ENSG00000204577
LILRB4	19	ENSG00000186818
LILRB5	19	ENSG00000105609
LIM2	19	ENSG00000105370
LIMA1	12	ENSG00000050405
LIMCH1	4	ENSG00000064042
LIMD1	3	ENSG00000144791
LIMD2	17	ENSG00000136490
LIME1	20	ENSG00000203896
LIMK1	7	ENSG00000106683
LIMK2	22	ENSG00000182541
LIMS1	2	ENSG00000169756
LIMS2	2	ENSG00000072163
LIMS3	2	ENSG00000256977
LIMS3L	2	ENSG00000256671
LIN28A	1	ENSG00000131914
LIN28B	6	ENSG00000187772
LIN37	19	ENSG00000267796
LIN52	14	ENSG00000205659
LIN54	4	ENSG00000189308
